id,action_type,title,platform,user_id,timestamp,contents_id_content,youtube_streams_id_streams,category_id,module_name
94efb7ae-4ae4-481c-b1ab-fefdf5ccbe65,view_publikasi_list,Temukan Publikasi lainnya,ios,testessl846@gmail.com,2026-08-20 02:31:45.225207+00,,,,publikasi
9624976f-8144-446f-b312-99ca67023c5f,view_pdf,Indeks Pembangunan Manusia (IPM) Kota Malang Tahun 2024,ios,testessl846@gmail.com,2026-08-20 02:57:40.8726+00,,,3,fitur
98b4b7d1-e8be-4658-b320-d402d8d3bdf8,login_success,Login Google Native Sukses,android,jonathansalim2204@gmail.com,2026-08-26 04:36:23.531493+00,,,,auth
98bec234-fa00-45ec-92a4-777387a34b2e,view_page,Halaman Profil,ios,testessl846@gmail.com,2026-08-20 08:29:07.332755+00,,,,profil
995f853d-0907-495f-90bd-6ba2e03eecc8,view_page,Produksi Padi,ios,testessl846@gmail.com,2026-08-20 02:57:48.905509+00,,,6,fitur
9a971db4-989d-4588-bbfe-54bd215a4575,view_page,Tenaga Kerja,ios,testessl846@gmail.com,2026-08-20 02:10:00.463897+00,,,2,fitur
9eb72908-9542-4877-a8cd-45fe320b4e8a,view_pdf,"Tingkat Penghunian Tingkat Penghunian Kamar Hotel di Kota Malang Tembus 48,57 Persen Selama Musim Libur Sekolah Juni 2026",ios,testessl846@gmail.com,2026-08-20 04:42:02.075937+00,,,1,fitur
a03f034a-8c6e-42f8-a13b-a300719a2429,view_page,Halaman Profil,ios,testessl846@gmail.com,2026-08-20 04:01:09.274549+00,,,,profil
a0e90a81-4102-478a-af6b-56d19ca8892e,view_publikasi_list,Temukan Publikasi lainnya,ios,testessl846@gmail.com,2026-08-20 02:55:29.746848+00,,,,publikasi
a1601c73-b36f-4ca1-a262-a12b94356c35,view_publikasi_list,Temukan Publikasi lainnya,ios,testessl846@gmail.com,2026-08-20 04:05:23.378292+00,,,,publikasi
a17c315e-9024-4998-ab26-e333a00f31b5,view_pdf,"Keadaan Ketenagakerjaan Kota Malang, Agustus 2020",ios,testessl846@gmail.com,2026-08-20 01:56:15.253729+00,,,2,fitur
a1f40e4b-8821-41dc-b193-52601526f9e1,view_pdf,"Luas Panen dan Produksi Padi di Kota Malang 2025 (Angka Sementara, Hasil KSA Amatan September 2025)",ios,testessl846@gmail.com,2026-08-20 02:58:08.364611+00,,,6,fitur
a248b512-1be1-4bd8-995c-373c65650b41,login_failed,"Supabase AuthException: {""code"":""unexpected_failure"",""message"":""Database error saving new user""}",android,,2026-08-26 04:34:48.091703+00,,,,auth
a255e8ac-98b6-4f4b-8077-8dbb8ba9b6ec,view_page,Halaman Login,android,,2026-08-24 05:28:33.272478+00,,,,auth
a26053a6-800f-4cda-9fd2-63c69fe7ec81,view_page,Perekonomian,ios,testessl846@gmail.com,2026-08-20 07:22:25.607994+00,,,1,fitur
a2d36875-4fd0-46f0-ab3c-c84c75467f02,click_login_google,Masuk dengan Google (Native),android,,2026-08-26 04:35:38.557833+00,,,,auth
a3e7bcb8-18c8-4fac-8072-89ae0e816f71,view_pdf,"Indeks Ketimpangan Gender Kota Malang Tahun 2025 sebesar 0,137",ios,testessl846@gmail.com,2026-08-20 02:57:37.624282+00,,,3,fitur
a5024054-461d-4dd3-83b1-072f7da3c58f,view_page,Halaman Login,android,,2026-08-31 05:02:07.064582+00,,,,auth
a5d50008-b95b-42af-9e53-106e73143c99,click_login_google,Masuk dengan Google (Native),android,,2026-08-31 06:42:29.998327+00,,,,auth
a61e12cd-c6f5-4632-a488-0cf0ed49f75d,login_failed,"Supabase AuthException: {""code"":""unexpected_failure"",""message"":""Database error saving new user""}",android,,2026-08-26 04:34:42.164063+00,,,,auth
a7239d7c-7462-413a-be69-8d2dc8fe47d2,view_page,Laju Pertumbuhan Ekonomi,ios,testessl846@gmail.com,2026-08-20 03:04:19.57516+00,,,1,fitur
a7bf1cb0-bffd-4c62-831e-f43fa6aa867d,download_file,Infografis ST2023 - I Kota Malang,ios,testessl846@gmail.com,2026-08-20 04:10:48.931344+00,,,,berita
a8b24d3a-b7c3-4b0c-8b9e-446224c2616c,view_pdf,Luas Panen dan Produksi Padi di Kota Malang 2021 Hasil Kegiatan Pandataan Statistik Pertanian Tanaman Pangan Terintegrasi dengan Metode Kerangka Sampel Area,ios,testessl846@gmail.com,2026-08-20 02:58:57.939672+00,,,6,fitur
a8f0111f-2a23-4f88-8d39-c4358dc831f7,login_success,Login Google Sukses,android,jonathansalim2204@gmail.com,2026-08-26 04:36:23.632694+00,,,,auth
a927cd18-e019-444f-89e7-1b8f7fd92087,view_pdf,Statistik Hortikultura Kota Malang 2019,ios,testessl846@gmail.com,2026-08-20 02:59:07.12777+00,,,6,fitur
ab3055c2-a7a2-483f-b4c7-8d0e30336ae1,view_infografis_list,Temukan Infografis lainnya,ios,testessl846@gmail.com,2026-08-20 04:09:46.512086+00,,,,infografis
ab7dcd61-a4c2-4f00-a912-4e803e5b8eb3,view_pdf,Produk Domestik Regional Bruto Kota Malang Menurut Pengeluaran 2021–2025,android,20tttttttttttt@gmail.com,2026-08-27 07:34:38.065611+00,,,7,fitur
ac55b7e6-47fa-4487-8d4c-562701f2ae59,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-20 03:58:35.6437+00,,,,berita
ac8eaea3-df53-436f-b23f-a4846eb7ec90,view_page,Kemiskinan,ios,testessl846@gmail.com,2026-08-20 01:22:15.969082+00,,,4,fitur
ad934f76-7709-4b8d-87b6-19ff102ba718,view_page,Produksi Beras,ios,testessl846@gmail.com,2026-08-20 02:57:55.06428+00,,,6,fitur
adae9d66-d306-4076-9200-b3294701cd1d,click_login_google,Masuk dengan Google (Native),android,,2026-08-26 04:34:45.550101+00,,,,auth
aef97396-1b3e-4a80-9aa0-1b48351dba9c,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-20 02:57:32.872932+00,,,,berita
afdc98d7-c46d-4d3d-a33d-47172916420e,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-20 04:04:43.908051+00,,,,berita
b0d16275-b8e8-4303-a274-f4e884682916,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-20 08:03:49.441986+00,,,,berita
b17370f9-033f-4370-9c40-465f8e102163,view_page,Halaman Login,android,,2026-08-26 04:35:37.844839+00,,,,auth
b1a83d26-5130-4b8b-b88e-f96219ec46ee,view_page,Perekonomian,ios,testessl846@gmail.com,2026-08-20 02:10:39.654388+00,,,1,fitur
b1d2c82c-5cbd-43ac-a8d4-5959e83baa5f,view_page,Pertanian,ios,testessl846@gmail.com,2026-08-20 15:23:53.969779+00,,,6,fitur
b26d7843-cf27-4934-80d3-e08db82affc7,click_login_google,Masuk dengan Google (Native),android,,2026-08-24 05:30:40.935295+00,,,,auth
b444a76b-74ab-44bd-b31c-67876b2a3613,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-20 02:29:29.458196+00,,,,berita
b4a41e67-70e3-4ebf-9bb6-0f53379b90f2,view_page,Produk Domestik Regional Bruto (PDRB),ios,testessl846@gmail.com,2026-08-20 07:22:27.337803+00,,,1,fitur
b4caa30d-f938-4e7a-bd0b-a0fd18290799,view_page,Tenaga Kerja,ios,testessl846@gmail.com,2026-08-20 01:57:41.071144+00,,,2,fitur
b65cc3de-db20-4f02-b1b9-d4767a7d5335,view_page,Produk Domestik Regional Bruto (PDRB),ios,testessl846@gmail.com,2026-08-20 03:04:21.128825+00,,,1,fitur
b6be69e1-5672-4fa8-829d-190a2af76dfb,download_file,Standar Pelayanan-Penjualan Produk BPS,android,20tttttttttttt@gmail.com,2026-08-27 07:18:36.40633+00,,,,berita
b6faeec8-c603-4f1d-af36-eef259e05070,view_pdf,Statistik Hortikultura Kota Malang 2021,ios,testessl846@gmail.com,2026-08-20 02:59:05.24667+00,,,6,fitur
b75b6541-ebf6-4976-8236-d25198b055ed,view_pdf,Statistik Hortikultura Kota Malang 2024,ios,testessl846@gmail.com,2026-08-20 02:58:51.771858+00,,,6,fitur
ba685f0a-3269-44d1-ba62-647495f7e9f3,view_page,Halaman Profil,ios,testessl846@gmail.com,2026-08-20 08:30:24.522736+00,,,,profil
babb2df6-28e2-48fa-8506-c66924c83057,view_pdf,Kota Malang Dalam Angka 2026,android,20tttttttttttt@gmail.com,2026-08-27 07:36:38.11109+00,,,5,fitur
bc61a695-3836-45bc-a63e-bfc2ae8402b0,view_youtube,MEETING MINGGUAN SE2026,ios,testessl846@gmail.com,2026-08-20 02:11:59.40028+00,,,,youtube
bf58ce09-03d6-4fda-bf51-4ed3f7b36872,view_pdf,"Tingkat Penghunian Tingkat Penghunian Kamar Hotel di Kota Malang Tembus 48,57 Persen Selama Musim Libur Sekolah Juni 2026",ios,testessl846@gmail.com,2026-08-20 17:50:25.421562+00,,,1,fitur
bfbf1927-fc9f-4b1b-8255-96ebc2a7dabe,view_pdf,Luas Panen dan Produksi Padi Kota Malang 2023,ios,testessl846@gmail.com,2026-08-20 04:43:56.178948+00,,,6,fitur
c0f3ba57-a936-470d-be66-2974faeaf85e,view_youtube_stream,Siaran Pers - Berita Resmi Statistik Agustus 2026,ios,testessl846@gmail.com,2026-08-20 02:11:20.763763+00,,,,youtube
c258e9ef-4890-4282-9a86-fb6b4139b1e4,view_page,Angkatan Kerja Menurut Pendidikan,ios,testessl846@gmail.com,2026-08-20 07:28:48.842097+00,,,2,fitur
c359e36b-ad0b-496d-8638-405bf6a1a938,view_pdf,Ketenagakerjaan Kota Malang 2024,ios,testessl846@gmail.com,2026-08-20 02:31:49.638047+00,,,2,fitur
c365211d-9076-416f-a6ad-86694799a831,view_publikasi_list,Temukan Publikasi lainnya,ios,testessl846@gmail.com,2026-08-20 04:12:27.369106+00,,,,publikasi
c385187b-8382-4fa1-8828-70182ca57d8f,view_page,Perekonomian,ios,testessl846@gmail.com,2026-08-20 01:22:10.114573+00,,,1,fitur
c48bde28-b755-4dc2-9354-04e55b1c3da0,view_pdf,Luas Panen dan Produksi Padidi Kota Malang 2025 (Angka Tetap),ios,testessl846@gmail.com,2026-08-20 02:55:57.054531+00,,,6,fitur
c4f892d5-758d-41f6-ac36-539296ef42e8,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-20 02:09:06.659788+00,,,,berita
c75e0503-2c8d-44e8-b122-258fb145dfd5,view_pdf,"Tingkat Penghunian Tingkat Penghunian Kamar Hotel di Kota Malang Tembus 48,57 Persen Selama Musim Libur Sekolah Juni 2026",ios,testessl846@gmail.com,2026-08-20 08:20:05.157829+00,,,1,fitur
c7abc1d8-a5f6-46e9-b6df-788651a96a01,view_pdf,Kota Malang Dalam Angka 2026,ios,testessl846@gmail.com,2026-08-20 02:58:25.169451+00,,,5,fitur
c7b1ac29-2943-4c26-ab73-4f10d4e4d785,download_file,"Tingkat Penghunian Kamar (TPK) Hotel Kota Malang Bulan April 2026 Mencapai 40,69 persen",ios,testessl846@gmail.com,2026-08-20 04:42:53.475429+00,,,1,fitur
c7f1e261-946a-444d-9b42-174fdfe385c6,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-21 08:24:17.846997+00,,,,berita
c8855f61-cd9e-4df1-92e8-130e59b69a6b,view_page,Pertanian,ios,testessl846@gmail.com,2026-08-20 07:22:54.001677+00,,,6,fitur
c8e2ac54-053e-4963-b9cf-a1bc657b40c7,login_failed,"Supabase AuthException: {""code"":""unexpected_failure"",""message"":""Database error saving new user""}",android,,2026-08-26 04:34:59.716967+00,,,,auth
c9d27dba-cedb-41a0-8e68-55d39de549e1,view_page,Kependudukan,ios,testessl846@gmail.com,2026-08-19 17:17:56.201475+00,,,5,fitur
c9f64e8c-4186-491d-90bd-504abc25b064,view_pdf,Statistik Hortikultura Kota Malang 2020,ios,testessl846@gmail.com,2026-08-20 02:59:08.634783+00,,,6,fitur
cb0380e3-ab96-4c7f-bd6d-91d8912f801b,view_page,Halaman Login,ios,,2026-08-19 17:14:49.747336+00,,,,auth
cb116518-655f-4d0e-a3ac-802aab6228e9,click_login_google,Masuk dengan Google (Native),android,,2026-08-21 06:49:57.468902+00,,,,auth
cb859739-94fc-4946-a97e-f2662b3d5ca7,view_pdf,Luas Panen dan Produksi Padi di Kota Malang 2023,ios,testessl846@gmail.com,2026-08-20 02:58:14.396661+00,,,6,fitur
cdb8db73-e3df-4256-bff0-aae1ac8a9e4f,view_pdf,Statistik Hortikultura Kota Malang 2022,ios,testessl846@gmail.com,2026-08-20 02:59:01.114334+00,,,6,fitur
cf8d6ed9-e4aa-4b69-be1e-450037459417,click_login_google,Masuk dengan Google (Native),android,,2026-08-26 03:58:29.964666+00,,,,auth
d0808478-5ed6-4e10-b05b-e053408d52d2,view_page,Tenaga Kerja,ios,testessl846@gmail.com,2026-08-20 17:50:00.774097+00,,,2,fitur
d1a8cd28-d5ef-4c00-830d-511ad408be04,login_failed,"Supabase AuthException: {""code"":""unexpected_failure"",""message"":""Database error saving new user""}",android,,2026-08-26 04:36:06.757395+00,,,,auth
d3451142-c40c-4ac4-8ae4-a6a3b8465237,view_pdf,"Tingkat Penghunian Tingkat Penghunian Kamar Hotel di Kota Malang Tembus 48,57 Persen Selama Musim Libur Sekolah Juni 2026",ios,testessl846@gmail.com,2026-08-21 08:25:16.692369+00,,,1,fitur
d523c928-7fad-4858-a3fa-2c23379da16f,view_page,Halaman Login,android,,2026-08-26 04:34:29.662685+00,,,,auth
d5526599-9dd1-404c-9edc-38029a3c4eba,view_youtube,Siaran Pers Berita Resmi Statistik Juni 2026,android,20tttttttttttt@gmail.com,2026-08-31 07:17:37.458766+00,,,,youtube
d5b783d6-75b2-43cc-aa45-ee1b5232bfe7,view_page,Tenaga Kerja,ios,testessl846@gmail.com,2026-08-20 02:10:05.41383+00,,,2,fitur
d80bc8ec-f622-4318-b2c9-eb68dc357e5f,view_pdf,"Juli 2026 Inflasi Year on Year (y-on-y) Kota Malang sebesar 2,83  persen",ios,testessl846@gmail.com,2026-08-20 04:04:41.218559+00,,,1,fitur
d8783af3-9380-44b3-a43d-56e7901f4d86,view_pdf,Luas Panen dan Produksi Padi di Kota Malang 2024,ios,testessl846@gmail.com,2026-08-20 02:12:08.854057+00,,,6,fitur
d9086b62-db84-413a-ad1d-cf67ad0257d1,view_youtube_stream,Siaran Pers - Berita Resmi Statistik Agustus 2026,ios,testessl846@gmail.com,2026-08-20 08:30:04.50685+00,,,,youtube
d93021f5-422b-4717-891f-82de8a549268,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-19 17:18:05.033323+00,,,,berita
d977008f-b227-4bbb-a4cc-855c241adcea,view_page,Tenaga Kerja,ios,testessl846@gmail.com,2026-08-20 01:51:56.866179+00,,,2,fitur
d9770530-713a-4107-b65b-d95f9449663c,view_youtube_stream,Siaran Pers - Berita Resmi Statistik Agustus 2026,android,20tttttttttttt@gmail.com,2026-08-31 06:44:53.315868+00,,,,youtube
db11579b-32ee-4545-b300-5cdd99716a74,view_page,Tingkat Kemiskinan,ios,testessl846@gmail.com,2026-08-20 01:22:18.184235+00,,,4,fitur
dc449afb-e010-46bd-89b8-faf3627d9cab,view_pdf,Produk Domestik Regional Bruto Kota Malang Menurut Pengeluaran 2021–2025,ios,testessl846@gmail.com,2026-08-20 04:12:03.984842+00,,,7,fitur
dd1e93ea-6118-4779-b2bf-ee2aab48a51d,view_page,Halaman Profil,ios,testessl846@gmail.com,2026-08-20 03:58:52.605105+00,,,,profil
dd716302-34fa-4d22-a5bf-190326994054,view_page,IPM,ios,testessl846@gmail.com,2026-08-19 17:19:30.160158+00,,,3,fitur
dd94278c-f444-4ce9-b911-3d7666999771,view_page,Inflasi Tahun Kalender,ios,testessl846@gmail.com,2026-08-20 07:22:43.788211+00,,,1,fitur
de52b08f-a865-4e70-8479-fd46afbb61bd,view_page,Tenaga Kerja,ios,testessl846@gmail.com,2026-08-20 15:23:42.59832+00,,,2,fitur
def87225-7f3c-4d6e-b8ee-eff7ce2cddc4,view_page,Usia Harapan Hidup,ios,testessl846@gmail.com,2026-08-20 02:57:13.577901+00,,,3,fitur
dfd77afe-e5d5-45df-86b6-3fd6a36fb4ae,view_pdf,"Juli 2026 Inflasi Year on Year (y-on-y) Kota Malang sebesar 2,83  persen(1)2026-08-03",ios,testessl846@gmail.com,2026-08-20 04:10:56.00655+00,,,1,fitur
e0b59f55-e057-4134-aa47-4bbb93fc8b9c,view_page,Laju Pertumbuhan Ekonomi,ios,testessl846@gmail.com,2026-08-20 17:58:11.232467+00,,,1,fitur
e250528a-cc10-4df5-8afc-0a095f3c6cbf,view_pdf,Produk Domestik Regional Bruto Kota Malang Menurut Pengeluaran 2021–2025,ios,testessl846@gmail.com,2026-08-20 04:05:25.803436+00,,,7,fitur
e288dd95-628e-443c-be81-35d473742f74,view_pdf,"Persentase penduduk miskin di Kota Malang pada Maret 2025 sebesar 3,85 persen, mengalami penurunan jika dibandingkan tahun sebelumnya.",ios,testessl846@gmail.com,2026-08-19 17:18:11.778853+00,,,4,fitur
e4bc6de4-faba-4a97-be0f-69f7d1d3f0f9,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-20 04:06:13.954407+00,,,,berita
e507a651-e455-4794-81ec-701f41e42bac,view_page,Produktivitas Padi,ios,testessl846@gmail.com,2026-08-20 15:23:54.906775+00,,,6,fitur
e58e62e4-b7b4-4cf3-9970-071502e382e6,login_success,Login Google Sukses,android,20tttttttttttt@gmail.com,2026-08-27 05:16:25.838578+00,,,,auth
e60451fb-ceec-47f7-8ed6-81874d89f3a0,view_pdf,Analisis Isu Terkini 2025 Determinan Pengangguran Terdidik Kota Malang,ios,testessl846@gmail.com,2026-08-20 03:58:17.16513+00,,,2,fitur
e9a32e59-78de-4bb6-b11e-345047af8ebf,view_publikasi_list,Temukan Publikasi lainnya,ios,testessl846@gmail.com,2026-08-20 02:12:05.859857+00,,,,publikasi
e9a657e7-acab-4964-acda-b1bbe724ffdf,view_page,Halaman Login,android,,2026-08-24 07:44:05.735895+00,,,,auth
ea533a67-141d-45c9-b796-4e414bed4bf1,download_file,Luas Panen dan Produksi Padidi Kota Malang 2025 (Angka Tetap)(1)2026-03-09,android,20tttttttttttt@gmail.com,2026-08-27 07:19:04.862147+00,,,6,fitur
ec07cb32-37e0-40b1-a88b-cc99456c6976,view_infografis_list,Temukan Infografis lainnya,ios,testessl846@gmail.com,2026-08-20 04:10:52.922422+00,,,,infografis
ecb4e61d-8eb7-4f9a-9f59-cbab3f436f75,view_page,Luas Panen Padi,ios,testessl846@gmail.com,2026-08-20 02:57:57.087204+00,,,6,fitur
ee0f9b50-8af6-44dd-88d3-273a11eb1984,view_publikasi_list,Temukan Publikasi lainnya,ios,testessl846@gmail.com,2026-08-20 08:29:37.473723+00,,,,publikasi
ee123045-fcff-4832-8f7c-e2909bdf5bbe,view_pdf,"Luas Panen dan Produksi Padi di Kota Malang 2025 (Angka Sementara, Hasil KSA Amatan September 2025)",ios,testessl846@gmail.com,2026-08-20 02:56:01.269401+00,,,6,fitur
f0cce455-3299-4ea2-8bbe-1f80ef8088cc,view_pdf,"Tingkat Penghunian Kamar (TPK) Hotel Kota Malang Bulan Mei 2026 Mencapai 43,48 persen(1)2026-07-01",ios,testessl846@gmail.com,2026-08-20 04:44:08.540925+00,,,1,fitur
f1849856-4ecf-44a3-bb8a-8f30eecfcdf0,click_login_google,Masuk dengan Google (Native),android,,2026-08-24 07:44:06.356471+00,,,,auth
f32c8d09-8cd8-4fcc-a341-5f7d43b089e5,view_page,Halaman Profil,ios,testessl846@gmail.com,2026-08-20 08:25:11.236833+00,,,,profil
f37d275d-f19a-4682-8aa5-0afa7d89668f,view_page,Daya Beli,ios,testessl846@gmail.com,2026-08-20 07:29:04.208236+00,,,3,fitur
f4e0207e-6852-42a8-ac9a-74e6d85f7c31,view_pdf,"Tingkat Penghunian Tingkat Penghunian Kamar Hotel di Kota Malang Tembus 48,57 Persen Selama Musim Libur Sekolah Juni 2026",ios,testessl846@gmail.com,2026-08-20 08:03:52.920656+00,,,1,fitur
f5209033-fa13-47e9-9494-cc0b80239b93,view_pdf,"Juli 2026 Inflasi Year on Year (y-on-y) Kota Malang sebesar 2,83  persen",ios,testessl846@gmail.com,2026-08-20 04:41:49.025715+00,,,1,fitur
f75fb9d9-0f7b-48d1-8428-88ff7dd547a7,view_pdf,Produk Domestik Regional Bruto Kota Malang Menurut Lapangan Usaha 2021–2025,ios,testessl846@gmail.com,2026-08-20 04:06:54.733222+00,,,1,fitur
f82d2655-7994-4761-9b19-8d7efbd56e4d,view_publikasi_list,Temukan Publikasi lainnya,ios,testessl846@gmail.com,2026-08-19 17:18:23.411277+00,,,,publikasi
f9877c80-a0bb-4389-8bf2-ba226e7885a5,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-20 04:08:56.483283+00,,,,berita
fa5d7235-432f-4ad4-8c0f-fd733f50a20a,view_brs_list,Temukan BRS lainnya,ios,testessl846@gmail.com,2026-08-20 02:10:14.670975+00,,,,berita
fca372f2-8f95-41a0-8096-4b0c99f5f55a,view_pdf,"Tingkat Penghunian Kamar (TPK) Hotel Kota Malang Bulan Mei 2026 Mencapai 43,48 persen(1)2026-07-01",ios,testessl846@gmail.com,2026-08-20 04:44:17.930399+00,,,1,fitur
fce2c777-7f3a-404f-b1ae-4e5d5700d912,view_pdf,Ketenagakerjaan Kota Malang 2021,ios,testessl846@gmail.com,2026-08-20 02:11:16.069421+00,,,2,fitur
fcf0e2d4-35ed-4de6-8909-3113cfc94b00,view_pdf,Direktori Industri Manufaktur Kota Malang 2025,android,20tttttttttttt@gmail.com,2026-08-27 07:39:33.404982+00,,,1,fitur
febbf26f-396f-4afa-a85e-6c3f109f5b00,view_publikasi_list,Temukan Publikasi lainnya,ios,testessl846@gmail.com,2026-08-20 04:06:07.623476+00,,,,publikasi
