id,action_type,title,platform,user_id,timestamp,contents_id_content,youtube_streams_id_streams,category_id,module_name,source
7be1a0a6-6951-4a65-b2e0-1569ebbdb1f4,download_file,Indikator Kesejahteraan Rakyat Kota Malang 2024,android,5f222aa7-facf-41d7-a52a-e268fd09afda,2026-07-22T21:15:52.744972+00:00,2b3e2582-efaa-42d2-9af0-c57e5eb74333,,7,publikasi,synthetic
ca619149-9b03-4a07-81ea-a9d014b4020a,view_page,PRODUK DOMESTIK REGIONAL BRUTO KOTA MALANG MENURUT PENGELUARAN 2013-2017,android,ffbe45c3-dd5c-4816-b108-1032d6591f0d,2026-07-23T00:10:13.969531+00:00,ef144e76-fc23-4a00-bd86-1f673140e039,,7,publikasi,synthetic
5a0e0859-809f-4c94-abc9-9b0a22376553,view_page,Kecamatan Klojen Dalam Angka 1996,android,b8e49cc3-1626-461d-ac05-b885edd693d0,2026-07-23T00:12:32.700125+00:00,662a46c9-9f21-46c2-9ca7-5f3a804c90e6,,5,publikasi,synthetic
19a68548-2c93-4ccf-ba16-493e8a3f444b,view_pdf,Luas Panen dan Produksi Padi di Kota Malang 2023,android,ec9ff1aa-e026-4b2c-9b58-909cb2ac4857,2026-07-23T01:40:12.947878+00:00,423e8ff7-eb17-42ab-a82e-688db4ec3bcb,,6,brs,synthetic
6a3df540-438a-48d6-ac91-401cf7038625,view_page,Kecamatan Klojen Dalam Angka 2022,ios,62be2e29-965d-4bc4-ac39-17d20b489284,2026-07-23T01:56:23.779209+00:00,8e4c4a25-da11-4b44-9a4b-f8561ad875fa,,5,publikasi,synthetic
fa3290f3-7078-40a2-85c2-12ea50acb9be,view_page,Kemiskinan Kota Malang Tahun 2023,android,2246636f-41f5-4a9f-9bf7-7049b84b6a21,2026-07-23T04:36:35.809055+00:00,bc1e9eb8-ce85-446f-a37d-94d1c52e8ed8,,4,infografis,synthetic
bc036c7a-6f83-4e11-92f8-3b26c0c8ef34,download_file,"Ketenagakerjaan Kota Malang, Agustus 2023",ios,484ec8ff-3084-40ac-8cc1-a8e715a8703c,2026-07-23T12:02:34.098816+00:00,19072406-303f-47d9-8be5-c40c86a2b19f,,2,infografis,synthetic
77950927-eb56-4a2d-9a35-f245c1cc4831,view_pdf,Laporan Eksekutif Ketenagakerjaan Kota Malang 2018,android,c711681e-199e-4dfb-85cd-78197c0c8785,2026-07-23T18:50:23.759955+00:00,dde0c3a9-415f-4953-875c-bebf9ea1ca56,,2,publikasi,synthetic
de39e46a-1fa2-4cd1-b177-21358dc90c2c,view_page,Tingkat Kemiskinan,android,7f5c80be-9b69-4c2f-8159-809e47db56c8,2026-07-24T05:59:38.939578+00:00,,,4,fitur,synthetic
0d148232-4872-4579-b53d-46d9e911a7ca,download_file,Statistik Kesejahteraan Rakyat Kota Malang 2022,android,e7b34018-eba7-4ce7-9a93-198855855b1c,2026-07-24T06:54:10.339918+00:00,bf092690-2f01-4150-a035-6bda27846f08,,7,publikasi,synthetic
5d22d900-3e7a-4de6-92c8-b38f6a3507a6,download_file,Statistik Pendidikan Kota Malang 2018,android,e7b34018-eba7-4ce7-9a93-198855855b1c,2026-07-24T08:35:20.174005+00:00,20df62d8-e69b-44ce-bc32-e6f0de52ddfc,,3,publikasi,synthetic
bacfd86b-bfef-482a-a835-69bd36264347,view_pdf,Indikator Kesejahteraan Rakyat Kota Malang 2019,android,856ccb73-e51f-4c43-ac61-cb313269b8a7,2026-07-24T10:50:52.976766+00:00,63cf2c48-4369-4ffb-b49f-9d028b820638,,7,publikasi,synthetic
e8a8ebc3-f6d2-45e4-a8e2-e303dde221bb,view_page,Penduduk Menurut Jenis Kelamin,ios,a41a95c6-aace-4cec-a467-dd372a493eb1,2026-07-25T05:47:14.519603+00:00,,,5,fitur,synthetic
4d86ca57-496e-4cb6-b96c-738a607669e0,view_page,Penduduk Menurut Jenis Kelamin,ios,aadfdb0c-ee2f-4e4f-a190-b511a0235263,2026-07-25T11:03:04.668774+00:00,,,5,fitur,synthetic
3339face-e9ca-4faa-b0c2-75701ed1418f,view_page,"Profil Kemiskinan Kota Malang, Maret 2024",android,eb247ff8-c9fd-47ec-bf33-1185536704c8,2026-07-25T18:42:36.899410+00:00,e5183753-f658-4280-9615-ba74989f7602,,4,infografis,synthetic
5831d959-66a5-428b-9836-66b380fac8d6,view_page,Luas Panen dan Produksi Padi di Kota Malang Tahun 2024(1),android,57a6e30d-75ed-4546-9cf5-e243d36df54a,2026-07-26T04:39:30.612585+00:00,2698940f-6dbb-4e86-8033-64528914bd73,,6,infografis,synthetic
820f28a7-5458-40fe-8a69-22dd9d1bc247,view_page,Kota Malang Dalam Angka 2023,ios,771a3ab5-1bc8-4fd6-9724-78014e35a1f9,2026-07-26T05:05:42.781454+00:00,9012619b-f548-4b85-b2de-3de184b3467a,,5,publikasi,synthetic
e29cd667-3704-4195-ac1e-17c32c3cfed9,view_pdf,Profil Kemiskinan Kota Malang 2023,android,4624fa85-5ac9-46dc-b86d-44ca211dc538,2026-07-26T14:57:00.710032+00:00,0f3566ed-bb39-4d47-b959-609b1adadabb,,4,brs,synthetic
fb6cabeb-f102-4eb5-8100-5e8d7861fefa,view_page,Penduduk Menurut Kecamatan,android,d855588d-6253-4d49-9c6b-e764751adbaa,2026-07-26T14:59:36.769887+00:00,,,5,fitur,synthetic
a8e58c7b-9716-4909-8968-e87f850ba4d3,view_page,Tingkat Pengangguran Terbuka,android,ffbe45c3-dd5c-4816-b108-1032d6591f0d,2026-07-26T16:14:34.523129+00:00,,,2,fitur,synthetic
918bf28a-f0f1-4782-ad5b-a9b43e7ab1de,view_page,Kecamatan Kedungkandang Dalam Angka 2008,android,f7d2c22e-15c7-40c5-b781-076b38957408,2026-07-26T18:27:58.751870+00:00,d114a777-1b30-48a0-904f-aad2432fe63c,,5,publikasi,synthetic
44f9c0ea-9754-4f56-b144-9cf947f1c13c,view_page,Jumlah Angkatan Kerja Kota Malang pada Agustus 2025 sebanyak 486.794 orang,android,e2244770-dd74-4b18-bf75-bc7b8a397a6b,2026-07-26T19:03:08.635231+00:00,46f26082-e68b-4b7d-948d-5afbcf93626c,,2,brs,synthetic
55ecb83b-a498-40bb-8ddd-696481a58a63,view_pdf,Luas Panen dan Produksi Padi di Kota Malang 2023,android,f71f407f-7dc0-45c2-87db-987647b0ac19,2026-07-26T20:55:47.917073+00:00,423e8ff7-eb17-42ab-a82e-688db4ec3bcb,,6,brs,synthetic
0f0d3ebb-1ce4-4f73-85ca-f2162f9bd958,download_file,Profil Industri Mikro dan Kecil Kota Malang 2018,ios,bb7535c5-5ef7-45ad-86e2-c00fdc90eea4,2026-07-26T23:51:38.146446+00:00,6f6345ff-9f09-4e63-b849-5756a5a9ac9a,,1,publikasi,synthetic
512e0ce7-e728-4d6c-8945-89aeb544be9f,view_pdf,"Indeks Ketimpangan Gender Kota Malang Tahun 2025 sebesar 0,137(1)2026-05-05",android,dc3201de-6eb7-4dc2-917c-47fea8057245,2026-07-27T05:59:10.380390+00:00,bbb3fc20-4676-4a8f-88b6-ea22d23c895f,,3,infografis,synthetic
f2ad311f-a288-44e3-8f81-ed9f0a40ea3e,view_page,Indikator Kesejahteraan Rakyat Kota Malang 2024,android,808650b5-6019-4992-a643-a2f680f787be,2026-07-27T08:24:32.147737+00:00,2b3e2582-efaa-42d2-9af0-c57e5eb74333,,7,publikasi,synthetic
acb08a04-0cae-4430-aedc-0ab272500f51,view_page,Penduduk Menurut Jenis Kelamin,android,484ec8ff-3084-40ac-8cc1-a8e715a8703c,2026-07-27T09:08:36.887376+00:00,,,5,fitur,synthetic
7b41d603-3c9e-43e8-8e07-907b985055a4,view_pdf,Indeks Pembangunan Manusia Kota Malang Tahun 2023,android,2c94ac1b-a583-4b33-9e38-5c61619881f6,2026-07-27T13:11:31.795127+00:00,537d6921-dacc-42a7-91c0-bf06eb231c81,,3,infografis,synthetic
75a88d42-d446-478b-8fe2-5427a31b0a1c,view_pdf,Pariwisata Kota Malang Bulan Juni 2022,android,dce7c1be-a658-45fc-854e-fc568bbbc582,2026-07-28T00:28:20.096259+00:00,43f5f9e6-1bf8-4a63-a526-34b88adfd851,,1,infografis,synthetic
0d15c36b-6259-4f33-bb25-312ba482a8a7,view_page,Profil Kemiskinan di Kota Malang Tahun 2018,android,c4220ec6-e647-4393-b9a2-64f505425017,2026-07-28T09:52:13.220955+00:00,82df884f-7f06-4d79-9074-d492223285ba,,4,brs,synthetic
61573080-e6a5-40a2-aff3-3c57546cda2b,view_pdf,Luas Panen dan Produksi Padidi Kota Malang 2025 (Angka Tetap)(1)2026-03-09,android,ec9ff1aa-e026-4b2c-9b58-909cb2ac4857,2026-07-28T21:02:45.399529+00:00,09dde2b6-815c-4310-8a75-4bc179e81958,,6,infografis,synthetic
26ec8a02-35e1-4954-b422-f197aa37965c,view_page,Kecamatan Blimbing Dalam Angka 2010,android,e3586620-94fc-46e5-ae02-dc1d751ad4a1,2026-07-28T21:52:33.803510+00:00,19fbe766-dcb8-4eb3-91e0-4abdbb89c932,,5,publikasi,synthetic
d329cad0-d3ab-40ef-b95f-5280ac82e659,view_pdf,Laporan Eksekutif Ketenagakerjaan Kota Malang 2018,android,3f062f0f-7456-4980-abf4-708e62f8acee,2026-07-29T02:45:57.224414+00:00,dde0c3a9-415f-4953-875c-bebf9ea1ca56,,2,publikasi,synthetic
1ee6709c-ebfb-43bc-98f9-e9d01048ef24,view_page,Produksi Padi & Beras,android,130cda9e-6682-4afc-a9d6-b8b24e7ffe47,2026-07-29T04:44:29.545018+00:00,,,6,fitur,synthetic
633cbdec-7578-44d1-9838-aff168d9dc1d,view_pdf,Indikator Kesejahteraan Rakyat Kota Malang 2023,android,34eb7a42-53a3-4759-994d-250ab5f37033,2026-07-30T00:47:50.342655+00:00,c36ed73b-720a-49ba-a440-7a8f514d0916,,7,publikasi,synthetic
c6dd7eb5-1f8a-425a-a0c2-0b67ed475e46,view_pdf,Inflasi Kota Malang 2020,android,9ce3f808-a17b-444f-8889-f2ca38f635f2,2026-07-30T01:24:44.882379+00:00,247520dd-2908-4d32-8dd1-0470668051c7,,1,publikasi,synthetic
8625b687-4864-4c23-94e5-7982593f660c,view_page,Penduduk Bekerja (IPM),android,1bc71c80-6ad5-41f4-a74c-529bf42fc0e8,2026-07-30T05:02:46.378094+00:00,,,3,fitur,synthetic
b537c885-7771-467a-911b-548a67f40761,view_page,Kecamatan Klojen Dalam Angka 2024,android,d5ede6b6-6d31-4111-85b6-e570529a467f,2026-07-30T10:31:31.368776+00:00,746fcdc8-24c3-47dc-a095-6e87a01bcfd0,,5,publikasi,synthetic
3c74a98c-2921-4440-a7c7-b182e96f5fca,view_page,Produk Domestik Regional Bruto (PDRB),android,1e4ff9fa-7482-4c6a-a51a-4a408a233d8a,2026-07-30T16:09:02.082813+00:00,,,1,fitur,synthetic
5d13f02a-3870-4bcb-910a-a4dc9ae692de,download_file,"Ketenagakerjaan Kota Malang, Agustus 2023",android,153537e9-99db-41d4-b817-4e1103a6a4ec,2026-07-30T22:05:33.435081+00:00,19072406-303f-47d9-8be5-c40c86a2b19f,,2,infografis,synthetic
0721f223-4b80-4670-9bab-d943d51baf20,view_page,"Persentase penduduk miskin di Kota Malang pada Maret 2025 sebesar 3,85 persen, mengalami penurunan jika dibandingkan tahun sebelumnya.",android,3aa2c559-909d-4378-8724-9475adeb8d58,2026-07-30T23:41:59.331941+00:00,93297b81-adf1-4fdc-98b8-809061b98fe2,,4,brs,synthetic
11bef52f-c3ab-4afe-8b31-1d21a015d077,view_pdf,Indeks Pembangunan Manusia (IPM) Kota Malang Tahun 2025(1)2025-12-01,android,9fb5293f-b2ea-4abe-8c06-b71b8840b40e,2026-07-31T00:02:29.012571+00:00,8e757553-8ea9-4d4f-9a5f-afb6488460dd,,3,infografis,synthetic
4f5c0c84-c9a0-4d4a-be05-abf605ba0ce2,view_page,Laju Pertumbuhan Ekonomi,android,cd7b74b3-ca2e-4a4c-adf1-130719538ed6,2026-07-31T05:12:16.117827+00:00,,,1,fitur,synthetic
8cadf95d-31d9-484d-9b3c-c007f82c7e17,view_pdf,Statistik Hortikultura Kota Malang 2024,android,4df5b449-7512-4e85-8670-a3796cc912b4,2026-07-31T06:36:15.757517+00:00,2e00f95e-c1e4-4237-a55b-46b017700539,,6,publikasi,synthetic
cd690da8-4ba0-4ef1-9b98-11e04f64d859,view_page,"November 2020 Kota Malang Mengalami Inflasi Sebesar 0,31 persen",ios,1e4ff9fa-7482-4c6a-a51a-4a408a233d8a,2026-07-31T08:07:11.390431+00:00,8d08fe86-92db-4ec0-944a-bf2b6ff879f7,,1,brs,synthetic
f427f259-3f83-49f6-a808-d2e331b0a624,download_file,Profil Kemiskinan Kota Malang 2021,android,d642d4f7-8475-490f-a849-d251cdc3fe29,2026-07-31T14:19:18.283200+00:00,a011ebb7-c5ea-4e31-ac97-5c40a0bb715a,,4,infografis,synthetic
cec3a259-43f3-416b-8f23-ff8c000e5b68,view_page,Tingkat Pengangguran Terbuka,android,c4270e29-3d3b-444f-ab5f-57ed31ab6b34,2026-07-31T14:33:29.558091+00:00,,,2,fitur,synthetic
3bc2d0e1-1961-4ac6-a6b0-908ef3d5a6ee,view_pdf,Pariwisata Juli 2022 Kota Malang,android,f3fb9d14-a6d0-46f9-9541-fbf7ffe184d2,2026-07-31T17:18:08.195256+00:00,92409d9b-613d-41b6-9ab1-8c11f1dec353,,1,infografis,synthetic
fcc99e1d-4f2e-4090-8c30-1ff0baceabca,view_page,Indikator Kesejahteraan Rakyat Kota Malang 2016,android,f5d69270-5042-46d1-bdda-e580b61167f5,2026-07-31T20:42:24.791634+00:00,7356396b-3745-469b-853b-20c23e72c3b8,,7,publikasi,synthetic
5482727e-1800-41ff-b3dd-67ad77afdb16,view_page,Produksi Padi & Beras,android,9be3ca8f-b8e7-4338-9341-8b40bc9ab17c,2026-07-31T23:35:33.761833+00:00,,,6,fitur,synthetic
c66f26e1-3ee8-4f1f-b95c-9f209f3839f7,view_pdf,Kota Malang Dalam Angka 1994,android,1696b5f4-90a0-4111-bfd7-5c74c97460a8,2026-08-01T06:59:19.950444+00:00,27dfca7a-ceb8-44bd-af45-79f209941e55,,5,publikasi,synthetic
aed80f67-8de1-484a-baa1-99e187581041,download_file,Kecamatan Blimbing Dalam Angka 2013,ios,9ff1f97a-d0ba-4bf4-ab69-9594277e294a,2026-08-01T15:55:11.654353+00:00,aecfa39f-0380-431f-81c4-44563c198223,,5,publikasi,synthetic
8c49f83f-a8ae-4971-a7a6-549afcd1a266,view_page,Penduduk Menurut Jenis Kelamin,android,6fc8bca8-acda-4e97-be63-10b678669e6c,2026-08-01T19:58:14.759264+00:00,,,5,fitur,synthetic
d2ee2085-c688-40c3-8a02-c853fb757363,view_page,Ketenagakerjaan Kota Malang 2022,android,3edaed50-55e4-484a-ba9f-580944048983,2026-08-02T01:31:54.069141+00:00,8c4d3fa7-f8d0-485d-ba89-f8b4e0630f87,,2,publikasi,synthetic
5c402616-6f1f-4c81-8b79-67cd5dd5294a,download_file,Profil Kemiskinan Kota Malang 2021,android,1ff51797-8ed2-4c79-8033-3f861bdcdf01,2026-08-02T05:09:59.110385+00:00,a011ebb7-c5ea-4e31-ac97-5c40a0bb715a,,4,infografis,synthetic
5475e96d-3466-4915-9153-99f904c795ed,view_page,Kota Malang Dalam Angka 2024,android,b36d7631-f778-4a68-ad4d-bfb197fc381e,2026-08-02T07:51:38.573002+00:00,6fe8ce42-52d3-4091-a02d-7ddc7a04d29d,,5,publikasi,synthetic
0260a5be-88ea-4c64-993c-8a5040e08fdd,view_page,Hasil Sensus Penduduk 2020 Kota Malang,android,27c7ce67-1ca5-4aab-8779-14a6b01b545f,2026-08-02T08:14:10.385189+00:00,09803a5c-4d4e-4305-a5a7-a8b3ed8ae3da,,5,brs,synthetic
bf37063b-63ef-4823-a2c7-c9cbe0262ff9,view_page,Profil Kemiskinan Kota Malang Tahun 2024,android,9ce3f808-a17b-444f-8889-f2ca38f635f2,2026-08-02T16:54:29.950360+00:00,20161235-08fe-45bb-9583-0cd8bdf69030,,4,publikasi,synthetic
7b3ab797-c488-4746-9fd1-67692f6f0a3c,view_page,Penduduk Bekerja (IPM),android,93741b83-40b9-4da5-97bf-dac7a25831e8,2026-08-02T20:16:11.393004+00:00,,,3,fitur,synthetic
9ad6aa4e-6716-493c-a90d-57b0a565c5ea,view_pdf,Produk Domestik Regional Bruto Kota Malang Menurut Lapangan Usaha 2012-2016,ios,9681fd98-b279-4bd1-8515-b73312f0f747,2026-08-03T04:30:33.795037+00:00,46f33222-8070-464b-bd39-6608da3310ff,,1,publikasi,synthetic
0c12fecd-29d8-4bbb-a506-c16633b1dbc3,view_pdf,"Ketenagakerjaan Kota Malang, Agustus 2023",android,fbfdcf58-0383-43bd-8e14-4c9cad1806f5,2026-08-03T07:39:23.714346+00:00,19072406-303f-47d9-8be5-c40c86a2b19f,,2,infografis,synthetic
36bd7537-ec92-426c-a1af-cc40b3359105,view_pdf,Analisis Isu Terkini 2025 Determinan Pengangguran Terdidik Kota Malang,android,a4806f9e-cea0-4ce7-91e7-5f64f0cffa58,2026-08-03T11:11:58.205191+00:00,361add66-4881-4e83-a8cf-17a3166b713d,,2,publikasi,synthetic
185b155b-ec33-4ac9-8da0-d840e7f0738c,view_pdf,Pariwisata Agustus 2022 Kota Malang,android,f5bef1ec-ecbd-4763-aa96-65c3c3a2f561,2026-08-03T12:05:16.213734+00:00,4c775862-9da9-4b02-be7e-46fdf2b413cb,,1,infografis,synthetic
e4b36b52-aaa8-4821-a482-e7b171e1cc7e,view_pdf,"Perkembangan Pariwisata Kota Malang, Februari 2024",android,7b52d563-5510-4d81-982a-9572b8231e94,2026-08-03T18:24:45.346339+00:00,bf82f0f8-2fc1-4116-823c-cf46df6bb129,,1,infografis,synthetic
f488226a-b1ad-44b0-8cd4-d383b4ab42e2,view_page,"Keadaan Ketenagakerjaan Kota Malang, Agustus 2023",android,c9ac9db7-f880-46cf-a74f-c55ab9a43184,2026-08-03T20:57:43.113466+00:00,2ceded4a-d697-4076-8f0b-d6dcd9868fd6,,2,brs,synthetic
a6642c01-f6c2-402a-ac5a-4dee5ccc073d,view_pdf,Statistik Kesejahteraan Rakyat Kota Malang 2018,android,b65f63dd-b8c8-491a-8228-0123cfaa4ad5,2026-08-03T23:35:01.686032+00:00,01a9b000-37ed-4cbe-bddb-decfc6eee45d,,7,publikasi,synthetic
f45fcf35-122e-48f3-807f-12ff655da4e4,download_file,Hasil Pendaftaran (Listing) Usaha/Perusahaan Sensus Ekonomi 2016,ios,e7b2e793-6aa2-4287-8ec9-715fbe5122e3,2026-08-04T04:15:09.901102+00:00,6be5095c-fc61-4748-84df-5d778fe13561,,1,brs,synthetic
98bdcac9-f94f-4659-9378-0081776ae633,view_page,Penduduk Menurut Kecamatan,android,ac6d9627-34be-4703-a299-369ed650a7f1,2026-08-04T07:08:23.073000+00:00,,,5,fitur,synthetic
57f34ffe-f548-4d81-a457-db7d832fe423,view_pdf,"Profil Kemiskinan Kota Malang, Maret 2025(1)2025-09-25",android,34e5f6ff-e0d7-4466-ac39-98ce53d76bf2,2026-08-04T09:16:32.280647+00:00,2f5ec6f2-a8cf-4f8a-b46f-c0cab756f714,,4,infografis,synthetic
efc719d9-c639-4845-a9e2-cc86158eea24,view_page,Indeks Kedalaman Kemiskinan,android,8787b054-9cd0-4ea2-9940-8a4f7b05e438,2026-08-04T13:16:22.571338+00:00,,,4,fitur,synthetic
b12c0048-9020-441b-ba9f-ad6ac608151f,view_pdf,"Ketenagakerjaan Kota Malang, Agustus 2023",android,d517fa86-5c53-4b6b-bca1-17ac4d76b0d5,2026-08-04T17:01:57.125797+00:00,19072406-303f-47d9-8be5-c40c86a2b19f,,2,infografis,synthetic
2cd2309e-6f94-4378-a2bf-8aae8e788977,view_page,Kecamatan Lowokwaru dalam Angka 2011,android,3edaed50-55e4-484a-ba9f-580944048983,2026-08-04T21:18:02.783638+00:00,2ddbfb50-da21-4399-8c23-70870fdb6d41,,5,publikasi,synthetic
9e51b078-2266-4aaf-b722-37751af8e1cf,view_pdf,Luas Panen dan Produksi Padi di Kota Malang 2024,android,8a3b5998-467c-4db1-8a3e-3aad895b794c,2026-08-05T05:36:29.098148+00:00,3f4cc9ef-f459-43bf-88bb-92a8fa082b3d,,6,publikasi,synthetic
3f94f0ea-88c0-447b-9a42-542584f25c4c,view_pdf,Laporan Eksekutif Ketenagakerjaan Kota Malang 2020,android,e8771c2c-e1a9-4a83-af34-4bb1ed4b0359,2026-08-05T07:39:20.715514+00:00,a7ea58b4-537d-4b79-b70b-3269f201da3d,,2,publikasi,synthetic
390d2336-c741-40b7-b5dc-9102c79ce96d,view_page,Statistik Kesejahteraan Rakyat Kota Malang 2023,android,dfd5d8d2-c877-4756-98c5-08ebc6fdea0c,2026-08-05T09:34:05.712882+00:00,6a66718c-d86c-46af-afb7-06cac8d77fdc,,7,publikasi,synthetic
f80aab10-69f7-46ce-8ca8-8b85b1acb35f,view_page,Indeks Kedalaman Kemiskinan,android,f95accc4-2bd4-4db5-97f2-cb65fdc607ac,2026-08-05T16:12:29.799028+00:00,,,4,fitur,synthetic
e821b808-cb36-484c-937f-989c561df01f,view_pdf,Statistik Kesejahteraan Rakyat Kota Malang 2019,ios,272c5336-b012-4c83-8705-dfc0b499ab8c,2026-08-05T17:17:49.276675+00:00,bbf870c3-795d-464b-a263-661169a20df3,,7,publikasi,synthetic
72d41163-b34a-40fc-849e-d81608996120,view_page,Produksi Padi & Beras,ios,6688f4b0-cb1f-4eae-8cf1-e4bcc719e547,2026-08-05T20:28:49.173831+00:00,,,6,fitur,synthetic
9bb948f2-e638-4168-97b9-c197f2324d3c,view_page,"Persentase penduduk miskin di Kota Malang pada Maret 2025 sebesar 3,85 persen, mengalami penurunan jika dibandingkan tahun sebelumnya.",ios,4a99c6ac-6669-47d0-994e-feb06fc10189,2026-08-06T13:01:41.254011+00:00,93297b81-adf1-4fdc-98b8-809061b98fe2,,4,brs,synthetic
2a0bae83-22ac-427c-83e4-b84e6bf27b30,view_page,STATISTIK DAERAH KOTA MALANG 2015,ios,16888ca0-1129-4850-a4f7-30d71ab70f05,2026-08-06T19:17:31.297652+00:00,0314b1b9-496b-4ad8-a073-697bf6b2ae77,,5,publikasi,synthetic
60887d11-714f-4c1a-b627-f08fea247501,view_page,Statistik Kesejahteraan Rakyat Kota Malang 2025,android,771a3ab5-1bc8-4fd6-9724-78014e35a1f9,2026-08-07T03:49:43.169804+00:00,62215c9a-1d41-4b2b-8781-75bf0f8b0931,,7,publikasi,synthetic
57901931-17a0-4143-9464-d407e0483698,download_file,"Pada Tahun 2024, Luas Panen Padi di Kota Malang sebesar 1.610,91 hektar dan produksi padi sebanyak 10.496,55 ton gabah kering giling (GKG).",android,5df83905-1414-4356-9eb7-5bf8197e85aa,2026-08-07T13:50:45.609130+00:00,b76f4ca7-7e6d-408c-9b9b-bc5199fcaa82,,6,brs,synthetic
a3202e9a-8131-4d67-8099-3b5555ef9f74,view_pdf,Statistik Hortikultura Kota Malang 2021,android,a1a9ed66-a127-41cb-b50b-82cf82078851,2026-08-07T17:25:22.204078+00:00,007ec38c-e135-4904-abcb-f317f230156b,,6,publikasi,synthetic
1a74db02-17fb-44a5-8481-a72affe48761,view_pdf,Indikator Kesejahteraan Rakyat Kota Malang 2017,android,c711681e-199e-4dfb-85cd-78197c0c8785,2026-08-07T18:40:29.790050+00:00,8616326a-8c7d-4771-8b68-3f699ebea704,,7,publikasi,synthetic
404e3c2c-c691-4a5b-bf47-09db89c3c23e,download_file,Kecamatan Lowokwaru Dalam Angka 2014,ios,fa1b7589-f67c-4a9f-a0cb-3c2b95fba51d,2026-08-07T18:56:01.993440+00:00,8d3bd0ec-9c18-4bbc-9c9e-4a73554a0701,,5,publikasi,synthetic
83f90d13-645a-4bd8-9cb2-341c6ec8795c,view_pdf,"Profil Kemiskinan Kota Malang, Maret 2019",android,1c150abd-aef1-4262-88c9-a2cf62c15698,2026-08-08T00:52:44.133116+00:00,e51ab844-bd48-4c09-a494-f89028af48e9,,4,brs,synthetic
de64776e-8562-445c-9f3b-ac223c837322,view_pdf,Perkembangan Indeks Harga Konsumen/Inflasi Juni 2017,ios,f016413d-76ac-40f8-bb93-3f78120c104f,2026-08-08T02:51:27.655266+00:00,80cd2a26-4e70-48c8-a99d-03ff722656c3,,1,brs,synthetic
b5b2d792-96b6-4ef3-81f6-a41aef7a49ac,view_page,Tingkat Pengangguran Terbuka,android,471bb4c8-5fcf-40d4-8513-47d746ad0aa9,2026-08-08T06:41:28.294806+00:00,,,2,fitur,synthetic
0e04cf92-a16b-4afb-8b0e-9d92dae82346,view_page,Penduduk Menurut Kecamatan,android,354736d1-9fa6-436b-9e13-019852ece4e3,2026-08-08T06:57:21.929373+00:00,,,5,fitur,synthetic
0061693f-9182-4231-aef4-4f63316bd14f,view_page,Produksi Padi & Beras,android,5387b842-a6de-49a7-bad2-f07bebc14b78,2026-08-08T08:44:27.694120+00:00,,,6,fitur,synthetic
d8fe8cbc-622b-4fae-accf-bbb08d7cb767,view_pdf,Statistik Hortikultura Kota Malang 2019,ios,6923a6ff-95d3-418e-8644-e76e9df9870d,2026-08-08T11:56:26.270079+00:00,369cf711-fb2f-4385-a966-f50fba380ce7,,6,publikasi,synthetic
09f7c754-36b6-4266-a652-b0cb99804058,view_pdf,Kota Malang Dalam Angka 1982,android,8efd9109-1544-4d8f-9d5a-c3598061fe9c,2026-08-08T13:46:20.537505+00:00,fb020197-67c9-49a8-b991-496f3fc21c92,,5,publikasi,synthetic
b0393d8d-d48f-4d6b-ac18-48be0e54b94f,view_page,"Ekonomi Kota Malang tahun 2025 tumbuh 5,92 persen(1)2026-03-02",android,354d9152-12c1-4771-8920-8dc5f834c7b5,2026-08-08T13:51:38.478414+00:00,aa036e90-566e-4ba2-b866-38b45f867c91,,1,infografis,synthetic
3b4431a7-6a3f-4c33-8718-b850bfc24381,view_pdf,"Perkembangan Indeks Harga Konsumen Kota Malang, Desember 2022",ios,d068320e-e7e4-4558-8035-9e02927bbce5,2026-08-08T14:21:51.687237+00:00,5a3f300e-c483-465a-b9be-21ecc5ff6981,,1,brs,synthetic
6d4346db-5ffa-4e45-b950-089a563b460d,view_pdf,Kecamatan Kedungkandang Dalam Angka 2008,android,ff553503-e3b6-4eac-b334-774a9a7446cc,2026-08-08T16:15:50.449291+00:00,d114a777-1b30-48a0-904f-aad2432fe63c,,5,publikasi,synthetic
e5840d11-712b-4c47-b3e9-a07f2193b650,download_file,Luas Panen dan Produksi Padidi Kota Malang 2025 (Angka Tetap),android,34eb7a42-53a3-4759-994d-250ab5f37033,2026-08-08T22:37:07.790742+00:00,274c88c0-91b3-497d-8324-095a0dde3ccc,,6,brs,synthetic
c2e5ff06-5350-4777-8f31-c8d748717ea9,view_page,Indeks Kedalaman Kemiskinan,android,272c5336-b012-4c83-8705-dfc0b499ab8c,2026-08-09T00:45:01.846941+00:00,,,4,fitur,synthetic
455e59ef-6560-4269-9671-1fb61db22f10,view_page,Ketenagakerjaan Kota Malang 2022,android,11a83c71-051b-4565-8524-26daa9243797,2026-08-09T02:24:49.077395+00:00,8c4d3fa7-f8d0-485d-ba89-f8b4e0630f87,,2,publikasi,synthetic
ddce90b3-252d-4727-b0d1-73eba160ea3d,view_pdf,Kecamatan Sukun Dalam Angka 2008,android,50c46453-a481-4da6-82a7-0c8a50e87db6,2026-08-09T06:27:38.788933+00:00,c64c6548-7bf9-4f55-bc92-bfdd11c5195c,,5,publikasi,synthetic
